P_pcc,Q_pcc
7.470801815057785,3.7279630289906045
7.470802201676791,3.276600725901742
7.470801869177804,3.27660167732587
7.470801915963772,3.2766001404775715
7.470802039225868,3.2766005083457106
7.470801573660526,3.2766005238919753
7.4708020252518,3.276600235334162
7.470801859012266,3.276600071351619
7.470801958290369,3.276600234404302
7.470801986362867,3.276600131945257
7.470801623482299,3.276600428579788
7.4708023098980245,3.2766004749940403
7.470802179039674,3.276600250818429
7.470803202935115,3.276600424510165
7.47080142579714,3.276600282607049
7.470802063189549,3.276600105848477
7.470804083294818,3.2766000796324053
7.47080177195735,3.276600166898878
7.498593866022121,3.2766001527652064
8.933196215701425,3.2792525727121076
8.933199860649315,3.2792525651482953
8.93319970837981,3.2792525774547334
8.933199758287888,3.2792525499209093
8.933199838004988,3.2792525463172773
8.933199823968648,3.279252587596721
8.933199766017829,3.2792525704300184
8.933199621709596,3.2792526421937156
8.933199748049663,3.2792525611219525
8.93320014609516,3.279252538704172
8.933199898082693,3.2792525459557673
8.933199771456993,3.279252658905459
8.933199863747923,3.2792525514487227
8.933199664726292,3.2792528251170308
8.933199934365481,3.2792526089404466
8.93319994865042,3.2792525675017052
8.933199839885853,3.279259287780416
8.933199729770685,3.7992250473689615
8.933199905183448,4.242365512575903
8.933199859203203,4.242366764224073
8.933199639842316,4.242366736833062
8.933199854430349,4.242366613169313
8.933199820597963,4.242366768249023
8.933199488769889,4.242366821166274
8.933199882818275,4.242366277639781
8.933199783953906,4.2423666427585935
8.933199679611839,4.242366785130971
8.933199471004666,4.242366696179907
8.933199907424779,4.242366661377736
8.933200290435163,4.242366468770612
8.933200050329942,4.242366926861605
8.93319967787841,4.242366816913639
8.933199850307341,4.242366785501899
8.933199553410212,4.242366866358383
8.933199823451837,4.2423667909321505
8.899451894099297,4.242366757151471
7.470801917484195,4.239714304489469
7.470802110091006,4.2397142954789135
7.4708020412651015,4.239714201767185
7.47080184677759,4.2397143169096845
7.47080273574177,4.239713985248784
7.47080181032061,4.239714349207247
7.470802257708461,4.239713963867729
7.470802053259982,4.239714091973508
7.4708021362581,4.239714270611483
7.470801881562479,4.239714295000251
7.470802025519415,4.239713631602563
7.470801656734401,4.239714298750812
7.4708019110852675,4.239714360938798
7.47080174995995,4.239714209479378
7.470801724065702,4.239714276707773
7.470801944307026,4.239714351725725
7.470801985050032,4.239714213469483
7.470801815057785,3.7279630289906045
