P_pcc,Q_pcc
7.4716834439789,3.7118958243890954
7.471683586770605,3.276997018138599
7.471683344397418,3.276996725266062
7.47168338303091,3.2769967747133197
7.471683303752018,3.276996832088371
7.471683319558169,3.2769968022286493
7.471683591867179,3.2769967372232762
7.471683434428536,3.276996766738045
7.471683573516909,3.2769970980018086
7.471683587774832,3.276996714816436
7.471683533427419,3.2769970227999514
7.471683637729095,3.276996823537069
7.471683582805244,3.276996769334113
7.471683374926259,3.276996872523183
7.471683189610255,3.276996732539479
7.471683476323694,3.2769967016092694
7.471685499257735,3.2769968434431176
7.471683362174079,3.276996764343384
7.496570952126538,3.276996736033354
8.93319775375838,3.279570791810419
8.933199857821586,3.279570789115352
8.933199471011513,3.2795707964657037
8.933199660907812,3.2795707895237936
8.933199805210528,3.2795707712564806
8.933200027663485,3.2795707506827987
8.933199762973699,3.279570807473587
8.933199740430602,3.279570810955674
8.933199749184759,3.2795707555938525
8.933199951001022,3.279570741322342
8.93319983444103,3.2795707804982523
8.933199813422647,3.2795709519946996
8.933199787742474,3.2795719278001667
8.933199999876564,3.2795707802622918
8.93319985614852,3.279570823651631
8.933199815384997,3.2795707697458654
8.933199815862874,3.2795768087822808
8.93319978373784,3.8147846287409806
8.933199592252626,4.2420473510119105
8.933199820144234,4.242048541375843
8.93319969024502,4.242048560629706
8.933199675786762,4.242048435578949
8.933199653650156,4.242048624779027
8.933199857265754,4.242048509863568
8.933199640642147,4.24204803175732
8.933199835208653,4.242048529464004
8.933199772383457,4.242048491991313
8.933200016851227,4.242048534920844
8.933199749839336,4.2420483388186625
8.93319997076975,4.242048381710946
8.93320000175565,4.242048565698317
8.933199549325872,4.2420484500139555
8.93319957714407,4.2420485576174585
8.933199705551289,4.242048511912519
8.933199778624035,4.242048571804393
8.910757800705856,4.242048581277524
7.471683265506689,4.2394745271945276
7.471683671433863,4.239474525966877
7.471684245238276,4.239474522090843
7.471683249734544,4.239474540922235
7.4716844565786635,4.239474192869889
7.471683489676288,4.239474501336001
7.4716838345998795,4.239474169227568
7.471683650348449,4.2394743029111455
7.471683513373032,4.239474227692586
7.47168341160425,4.239474409797816
7.471683656404502,4.239473450314474
7.471683418924619,4.239473777691905
7.4716833130453,4.239474502808399
7.471683582032578,4.23947039753033
7.471683343236391,4.239474442402568
7.471683269185293,4.239474558196431
7.47168337684341,4.239474477841236
7.4716834439789,3.7118958243890954
