P_pcc,Q_pcc
8.900883035978934,3.7617028747145236
8.900883033699802,3.75011193102682
8.900883193885251,3.7501118907155555
8.900883000249907,3.750112115966282
8.900882825399272,3.7501119655463437
8.900882957023091,3.7501119712639506
8.900882972020387,3.7501119037639588
8.900883126674112,3.75011189945042
8.900883034029425,3.7501119116892196
8.900882996739496,3.7501119158396623
8.90088296042158,3.7501119430077323
8.900883388528065,3.750111860979452
8.900883001694284,3.7501119060771626
8.900882691199422,3.7501119350222947
8.900883071446602,3.750111945114503
8.90088311694447,3.7501118160608193
8.900882962017329,3.7501119300690746
8.900882989457012,3.75011191794922
8.901624236983443,3.750111952218315
8.933199766688938,3.7501686275699218
8.933199708805025,3.7501685843626036
8.93319982962181,3.7501686553318923
8.93319984312722,3.7501686294997096
8.933199775471323,3.7501686674788384
8.93319986905176,3.7501687379184614
8.933199790907658,3.7501686666808145
8.933199855240636,3.7501686693971212
8.933199918157975,3.7501686144445565
8.933199752024043,3.7501687128456798
8.933199704858081,3.7501687419072276
8.933199771790756,3.750168620583311
8.933199866763735,3.7501686563110646
8.93319978272299,3.7501689117721604
8.933199788326759,3.750168850948657
8.933199812153777,3.7501686749596974
8.933199814754152,3.7501691196277953
8.93319976902906,3.7598417939272903
8.93319988765478,3.7714506875204923
8.933199846083328,3.771450271555844
8.933199884756531,3.7714506759593895
8.933199817558638,3.7714507152240886
8.93319978176771,3.771450681933511
8.933199894169503,3.771450646131306
8.933199861209355,3.771450680194643
8.933199810247,3.7714506798217147
8.93319982303391,3.7714506858413652
8.933199920108574,3.771450640692943
8.933199779928664,3.7714507015317356
8.93319988650077,3.7714507046721994
8.933199580310612,3.771450721794522
8.933199512147553,3.771450754121276
8.933199633479557,3.7714506665052285
8.933199858428086,3.7714506964775194
8.933199793794135,3.7714506428766694
8.932464466316251,3.771450686975763
8.900883059588553,3.771393954110722
8.900883034395461,3.771393938564203
8.900882965151418,3.771393954568072
8.900882990528762,3.7713939426923004
8.900883308689949,3.7713938829255156
8.90088302883893,3.7713938913136267
8.900883073131073,3.7713939379955446
8.900883006471485,3.771393931541104
8.900882855643115,3.771393992519962
8.900883011912391,3.7713939167756934
8.900883048579223,3.771393964522656
8.90088299367574,3.7713939562571817
8.900882914571458,3.771393920834966
8.900883002162557,3.7713937508320208
8.9008830555942,3.771393755250393
8.900883157877395,3.7713939756100343
8.900882970726503,3.7713934613252964
8.900883035978934,3.7617028747145236
