P_pcc,Q_pcc
8.86972463187715,3.762448814146517
8.869724721417416,3.739764320533151
8.869724378506017,3.739761796534725
8.869724887358549,3.73976188903573
8.869724646396454,3.739761645349286
8.869724631593732,3.739761615722658
8.869724664186618,3.739761528709063
8.869724548344452,3.7397616445850033
8.869724598126114,3.7397616425271187
8.869724580543483,3.739761589881181
8.869724571262426,3.739761604332506
8.869724658971132,3.73976160301308
8.86972476592337,3.739761603984897
8.869724696530026,3.7397615655298484
8.869724362974491,3.7397617761409867
8.869724788360942,3.7397615846057164
8.869725381444058,3.739761528227202
8.86972473541718,3.739761652585681
8.87081346487647,3.739761631269413
8.933199587005259,3.7398978558346836
8.933199506053134,3.7398978309836624
8.933199808350484,3.739897821145753
8.933199801473757,3.739897825328674
8.93319978095615,3.7398978404442857
8.933199855713642,3.7398978820964572
8.933199974933844,3.7398977698118556
8.933199809509896,3.739897834192944
8.933199836573785,3.739897823977895
8.9331997654772,3.739897853163066
8.93319986704519,3.739897824363464
8.933199950055284,3.73989779040562
8.933199802693274,3.7398978153771347
8.933199776373865,3.739898035269952
8.933199795339325,3.739898052387726
8.933199829113855,3.7398978254793094
8.933199820798677,3.739898513502623
8.933199836675001,3.7588736577388793
8.933199747008194,3.781718855684642
8.933199822513298,3.7817211115394884
8.93319998652158,3.7817210454307126
8.933199748465983,3.7817215463185327
8.933199698148112,3.7817215224799754
8.933199838777009,3.781721523015171
8.933199877804833,3.781721432669577
8.933199865202193,3.78172154529091
8.933199811432752,3.781721512052603
8.933199811247972,3.781721471978674
8.933199830951231,3.7817214887010846
8.933199755854567,3.781721498477525
8.933199648672044,3.781721524233151
8.933199876935227,3.781721374698964
8.93319964653269,3.781721498390706
8.93319915445788,3.781721445978936
8.933199962419279,3.781721568552728
8.932148510266526,3.7817215064916985
8.869724789046108,3.781585291093413
8.869724660985252,3.7815853210304318
8.869724605395506,3.781585264179777
8.869724875450416,3.781585247782699
8.869724767647233,3.781585237360391
8.86972453136763,3.7815852958014076
8.869724635891119,3.7815852348734253
8.869724625655765,3.78158526834617
8.86972452622727,3.7815852677763755
8.869724591424122,3.781585228195661
8.869724483950222,3.781585236580046
8.869724669693738,3.781585224872848
8.869724544130635,3.7815852922591557
8.86972459101368,3.7815851520356563
8.869724645568624,3.7815850048655486
8.869724582544352,3.781585255832529
8.869724627687154,3.7815842812124365
8.86972463187715,3.762448814146517
