P_flex_MW
-0.13234068752353778
-0.1413275692393654
-0.14132700772461249
-0.10971087532379897
0.00448699394473806
0.01059151830850169
0.018331753028178355
3.1604984102232265
3.160498420751537
3.167100901810045
3.1704281018282927
3.170428101755533
3.1704281006204837
3.167366683981527
-0.13234068752353778
