P_flex_MW
-0.023763445252677595
-0.03274874015604279
-0.0008949801849656089
0.08888302832929204
0.12184749244261192
0.1226268865648308
2.7095486506368616
2.7095486520556733
2.709548653652746
2.715048193775146
2.719512630908256
-0.023763445252677595
