P_pcc,Q_pcc
6.227629819327955,2.9672087849111164
6.227629725755498,2.7432868336296963
6.227629798494621,2.743286977654291
6.227629830385107,2.7432868297453123
6.227629856290147,2.7432867854764544
6.227630048406671,2.743287256387923
6.227628436283371,2.7432866609615862
6.22762982035144,2.743286894539278
6.227630052588148,2.7432869520701404
6.227629769046294,2.7432868252129743
6.227630007728796,2.7432869024622843
6.275643995546936,2.7071468419788447
6.292587643289447,2.6968492095613787
6.338349595353155,2.6715666791310473
6.33834927748651,2.671566743973679
6.33835705111663,2.6715632532537055
6.338349385592045,2.671566758140321
6.33835001650285,2.67156683842499
6.363115839542189,2.6715667451673974
7.689144648293847,2.673790556870881
7.689146235642428,2.673790503697123
7.689146042369692,2.6737905232497954
7.689146146418132,2.6737905258738874
7.689146191484227,2.673790540044031
7.68914620001119,2.6737904781142663
7.689146291833772,2.6737905129446107
7.6891462641399295,2.6737905019657053
7.689146185381701,2.67379051742807
7.689146202507417,2.673790574491527
7.689146118247144,2.6737906117038106
7.689146210969186,2.6737905463588088
7.689146205474445,2.673790630273227
7.689146257275036,2.6737906101034756
7.6891460745752225,2.6737923290422945
7.689146274461427,2.673790506596606
7.689146231949754,2.673794125727065
7.689146186713261,3.2702491269755667
7.68914621181852,3.63626663422946
7.689146237656749,3.636268284267458
7.689146314144436,3.636268184048222
7.689146204926833,3.6362683601359462
7.689146290241221,3.6362676999874153
7.68914628325924,3.6362682826374866
7.689146198165587,3.636268301571652
7.689146226530249,3.6362680876705
7.689145970286146,3.636267912890538
7.689146216136364,3.636268273618965
7.689146368579288,3.6362683037190293
7.6891462674892175,3.6362683213456464
7.6891462384304,3.636268295759072
7.689146234494296,3.6362682964845403
7.689146234620566,3.636268294839596
7.689145928952863,3.6362682917896882
7.68914382841949,3.6362682862114752
7.660089529799247,3.636268276047379
6.227638240480401,3.6336942311704616
6.227630374598764,3.633694258660309
6.227645045902131,3.6336877579702307
6.227629774511421,3.6336942452697847
6.227629788017206,3.63369424452808
6.227629866904554,3.6336942518623516
6.227629848919086,3.633694167083796
6.227629681690529,3.6336942184764967
6.22762984542769,3.633694174768428
6.227629898656506,3.6336933936931803
6.227630021261001,3.6336918062955363
6.227629871126472,3.6336940797060135
6.227629825872078,3.6336940669258975
6.227629743131938,3.6336942952880986
6.227629650346078,3.633694228103597
6.2276298377545105,3.6336940072025787
6.227629871135158,3.6336936213528044
6.227629819327955,2.9672087849111164
