P_flex_MW
1.8124944653573039
1.8027741673540731
1.5688511327571169
1.2768961049599121
1.1236668392266438
-0.015727521623028373
-0.001894034106749723
-0.0018938870089186249
0.04122495571209633
0.36599161997946816
0.6425067762429537
0.6824374903444549
0.8572117947696823
1.7583438490219114
1.8109004907455808
1.810900491738721
1.8109004961661412
1.8124944653573039
