P_pcc,Q_pcc
7.438269597976614,3.700773880721499
7.433948911457264,2.8512128612846936
7.433948903679266,2.8512112063608583
7.4339489012927515,2.8512112108028305
7.433948912857886,2.8512111753170757
7.433948900830728,2.8512111560530684
7.433948902064003,2.8512111692898543
7.433948900754331,2.851211152145879
7.433949583246431,2.8512112120952224
7.433948902751581,2.8512111674262997
7.433948913763743,2.851211432749551
7.43394890149284,2.8512111599047785
7.433948922724085,2.8512111551835915
7.433949016169208,2.8512109881712604
7.433948907120794,2.85121115156835
7.4339491019673005,2.8512111641457523
7.433949819049303,2.8512111912086766
7.433948910849722,2.851211151281859
7.482622012543288,2.8512117814252633
11.753520092304825,2.9204518779415594
11.75352036489494,2.920451878847416
11.753520358986862,2.92045187876829
11.753520359063259,2.920451879213033
11.753520362224663,2.920451878744643
11.753516883360135,2.920452687494617
11.753520359176036,2.9204518789329086
11.753520295053022,2.9204519123013597
11.75352036453478,2.9204518789038048
11.753520366222801,2.920451878867425
11.753520366219163,2.9204523539092406
11.75351997107282,2.9204526928333507
11.753520345388097,2.9204519757322487
11.75351827835766,2.9204518652359184
11.753520274396578,2.9204528228510753
11.753520324848068,2.9204526043267833
11.753520345610013,2.9204529448998073
11.758697240697074,3.85680571930061
11.76338536826006,4.653940472418981
11.763386083479418,4.6539417353742465
11.76338609375307,4.653942011088475
11.76338589954321,4.65394156050661
11.76338598435541,4.653941048471097
11.763386011709372,4.6539418868624125
11.763386094218731,4.653942083169568
11.763385898833803,4.653943815112143
11.763385912301601,4.653941951709385
11.763386092108703,4.653942009465936
11.763384632289672,4.653942915911102
11.72435796933496,4.676606053357318
11.724359251715214,4.676607214475553
11.724359644485958,4.676607239249279
11.724359359599475,4.6766072019572675
11.724359550134977,4.676607224646432
11.724359163414192,4.676607220898404
11.723063376091886,4.6766041232322095
7.44378146476447,4.608625117140036
7.443780193450948,4.608625098760058
7.44378018585121,4.608625098903758
7.443780269612034,4.608625096366268
7.4437802338834445,4.608625085151289
7.443780182165938,4.608625098909215
7.443780196477746,4.608625078444675
7.443780233079451,4.6086250923945045
7.443781528738327,4.60862506090325
7.4437801823805785,4.608625099018354
7.443780452074861,4.60862509652452
7.443784065741056,4.608625106829095
7.443780234007136,4.608625070168273
7.443780179539317,4.608625098708217
7.4437801798048895,4.60862509283379
7.443780178200541,4.60862465091941
7.443780179557507,4.608625059471706
7.438269597976614,3.700773880721499
