P_pcc,Q_pcc
8.915696579624637,3.079988481923465
8.92241700741215,1.2738202791442745
8.922153262981737,1.2736524207484763
8.922432326526177,1.2738313133786505
8.922249208590074,1.273714110394394
8.923036981952464,1.274214651553848
8.923007538756792,1.2741952403193864
8.922505624992482,1.2738752989016575
8.92254138964563,1.2738996769076039
8.922782596775505,1.274052354480773
8.922782028348593,1.2740518868395156
8.922718964713567,1.2740114220041505
9.359528870569193,1.019188111983567
10.107772766605194,0.6801728761365666
10.10777790153952,0.6801712737033085
10.138633289079735,0.6726264339822592
10.215004268975463,0.6583776589786794
10.543622709032206,0.6241911827510194
12.272540425990883,0.5595854640669131
12.339336653869395,0.5595850889940266
12.3393440031723,0.5595844893477988
12.339343913528865,0.5595847315462379
12.339343715568248,0.5595847517324728
12.339343913074117,0.5595847301965478
12.339343845622352,0.5595847872609738
12.339343909890886,0.5595847301392496
12.339343384435779,0.5595851284497257
12.33934381603467,0.5595848971997839
12.339343912735785,0.5595847484246406
12.339343912353797,0.5595847414551827
12.339343004154216,0.5595912208209484
12.339343851275771,0.5595854055673044
12.339343905299756,0.5595847789190884
12.3393438816056,0.5595847761296682
12.33934262245748,0.5595879201609932
12.339343913092307,0.5595868573163898
12.33396642722073,1.663656433844153
12.324733469929924,3.283848390478852
12.324733520134032,3.2838510810061052
12.324733505272889,3.283850737434477
12.324733513483807,3.2838510984647655
12.324733405166626,3.2838507473752543
12.324733495723194,3.2838508911645476
12.32473324147577,3.283851057971333
12.32473351373119,3.283851072302241
12.324732541419507,3.283850639710181
12.324733499230206,3.283851113423225
12.32472951676391,3.283852545393529
12.324733528697834,3.2838511172794824
12.24357285613587,3.317125211196071
11.633259940863354,3.540472367732036
11.114491458771226,3.698642329217364
11.03954646213242,3.7132537741144915
10.711294021133654,3.748939660340511
9.072517518954555,3.8176377707686697
8.919500641313789,3.8176353397911953
8.919499974635983,3.817635342757967
8.919500032072392,3.817635341868481
8.919499974555947,3.8176353473882045
8.919499987892777,3.817635349084412
8.919499974490464,3.8176353405215195
8.919500025807793,3.8176352980599404
8.919499981228,3.817635340752531
8.91949997604388,3.8176353461640247
8.919499975545477,3.8176353644676055
8.919499978110252,3.8176353502594793
8.91949997548727,3.817635344370501
8.919500008076284,3.8176353232156544
8.919500098174467,3.817635304892974
8.91949997509073,3.817635323777722
8.919499974243081,3.817635350575074
8.919499979558168,3.817633081243912
8.915696579624637,3.079988481923465
