P_pcc,Q_pcc
9.099844062589927,3.8716653666367296
9.099844063198262,3.851816148325413
9.099844091957289,3.8518170815284964
9.099844155662005,3.851816142111632
9.099844067254532,3.851816122910692
9.09984383416078,3.851815987812627
9.099844083550105,3.8518160592625024
9.09984407659633,3.851816127514031
9.099844095306775,3.8518161518348446
9.099844079434023,3.8518161106087883
9.099844075985896,3.8518161340219805
9.099844096577792,3.8518160633000798
9.099844291275376,3.8518160427006056
9.099844073809624,3.8518161120536822
9.099844167811343,3.851816112218412
9.099844120820459,3.8518161023367337
9.099843999519777,3.8518160892014954
9.099843890392515,3.8518160624312348
9.100831235247343,3.8518161654410745
9.163319258818667,3.851952361639717
9.163319337116105,3.851952356038724
9.163319197295802,3.851952351649085
9.163319302235184,3.851952355016966
9.163319148265947,3.8519523662265693
9.16331919263851,3.851952402624819
9.163319223972097,3.851952382276522
9.163319268953746,3.8519523399402056
9.163319258922403,3.8519523626054046
9.16331923364212,3.8519523960540245
9.163319229603143,3.8519525349407564
9.163319287916043,3.8519523453005093
9.163319261644482,3.8519523484445592
9.163319228438098,3.8519523655250767
9.163319306610262,3.8519524567990784
9.163319309082281,3.8519525478779797
9.163319250798954,3.8519541978741874
9.163319261810456,3.8794057732039557
9.16331929806765,3.8937760072540337
9.163319417924345,3.893775978466244
9.163319275994539,3.893776022904898
9.163319110434983,3.893775972979314
9.16331918549405,3.893775994205101
9.163319322938246,3.8937760003481525
9.163319268944196,3.89377607241387
9.163319262684661,3.8937760191974196
9.16331928287653,3.8937760283672613
9.163319272354926,3.8937760364731844
9.163319271137615,3.8937760244096564
9.163319372070319,3.8937760743637453
9.163319089671901,3.893776079032589
9.163319049488244,3.8937760721647208
9.163319232337209,3.893776025435182
9.163319208301075,3.893776056566837
9.16331728433873,3.893776019826565
9.162298125675738,3.8937759549156152
9.09984481278678,3.8936397820546294
9.099844099654899,3.893639756727498
9.099844099781087,3.893639776515731
9.09984408309103,3.8936397919640737
9.099844270364384,3.8936397476440834
9.099844184929283,3.893639768713839
9.099844148920191,3.893639763972895
9.09984407264737,3.8936397902937294
9.099844073542966,3.8936397905091304
9.09984414175042,3.8936397754627086
9.099844026239476,3.8936397916905565
9.099844087489865,3.893639782943328
9.099844034804242,3.89363977033748
9.09984411304402,3.893639599363068
9.099844099164466,3.8936397784497663
9.099844044841396,3.8936397985756064
9.099844087933024,3.893637319787669
9.099844062589927,3.8716653666367296
