P_pcc,Q_pcc
8.915528777844884,3.0114166349849256
8.922622227910324,1.2739502115937285
8.922187433792715,1.2736758706587352
8.92252924139757,1.2738915180962067
8.922175659794448,1.2736670554995726
8.922851074858045,1.2740967769132112
8.922643195342971,1.2739629332099867
8.92245356613057,1.273844669162827
8.92263209552766,1.2739567274056753
8.922662783665146,1.2739761457060013
8.922669307299657,1.2739804092188933
8.922397406004166,1.2738062746893775
9.157882731280552,1.135953129812151
9.56526015437339,0.9504502978088567
9.578205742458522,0.9460675053906016
9.618832619285968,0.9346868849352177
9.685966087406996,0.9210225394363079
9.97468946490335,0.8876854300588093
10.711731915689597,0.8522180518866662
10.764873258478474,0.8522962740544244
10.764990928269981,0.8523706140858849
10.765083749807673,0.8524299917644385
10.76464889934141,0.85215347121175
10.765722458650998,0.8528374363413604
10.764592554722185,0.8521166004920815
10.764545771286066,0.8520873036213743
10.765714758108516,0.8528322942684099
10.765120735446544,0.8524542687491703
10.765034627282148,0.8523994678143936
10.765394416666823,0.8526273390716597
10.76565602349001,0.8527940273097556
10.765515997332841,0.8527077925073172
10.765060092213389,0.8524631359841806
10.76515595670935,0.8524765479041889
10.765380326385639,0.8526211295666144
10.76540459350872,0.852636462587725
10.75714284213609,1.9696352495238898
10.754316491696954,3.52665256174987
10.754316466605815,3.5266526220611922
10.754316462778661,3.526652699776605
10.754316452461353,3.5266527367120943
10.754316433860367,3.526652757456759
10.754316459155234,3.5266526078157767
10.754316390706663,3.5266526194454855
10.754316463149735,3.526652675319383
10.754314419336879,3.5266531294282686
10.754315182453865,3.526653086682927
10.754315574075008,3.526653590362912
10.754316371690948,3.5266526982923097
10.710767545631825,3.544909709798958
10.382781588712533,3.6670137982491724
10.103374314814573,3.752976193154609
10.062976968958537,3.760900496172326
9.885968665999826,3.780287308312836
9.00270004448248,3.817636532812685
8.919499981617264,3.817635313943356
8.91950018868738,3.817635382878507
8.919500089905341,3.817635326529853
8.91950002914382,3.8176353293383727
8.919499996540253,3.8176353310000195
8.919499975483632,3.8176353373610254
8.919500000611151,3.8176353448234295
8.919500514726678,3.817635316068845
8.919499975538201,3.8176353449889575
8.919499987376184,3.8176353571525397
8.9195014729994,3.8176352594155105
8.919499975367216,3.8176353411763557
8.919499978812382,3.817635368803167
8.919499974792416,3.8176353173603275
8.919499975028884,3.817635310208061
8.919499986401206,3.8176353141525396
8.919499974330392,3.8176353427534195
8.915528777844884,3.0114166349849256
