P_pcc,Q_pcc
3.0638389415871643,6.586271806412697
3.0604651977700996,5.717092127256365
3.0604635949930525,5.71708859928458
3.06046457935372,5.717090749441013
3.060463663910923,5.717088466502901
3.060463383102615,5.717087738998089
3.0604643084516283,5.717089978808872
3.0604651732828643,5.7170922342238555
3.1209747078901273,5.622046403529566
3.1209742706159886,5.622046752017923
6.322878039882198,2.3325351863177275
6.43636638598764,2.246535657178356
7.667758677092934,1.4861611071064544
8.06464327427966,1.3016751740105974
8.077266196134588,1.2973164836785145
8.116813089185598,1.2859423227700972
8.182140582393913,1.272479889034912
8.460466725300648,1.2394107596946924
9.187293696391862,1.2045858319161198
9.224179245811683,1.2046998968844491
9.223645014179056,1.2043591740948614
9.223291762114968,1.2041342263046317
9.222904989332164,1.2038956557071288
9.223631998731435,1.2043468373176438
9.224159938145021,1.2046881127525921
9.223821134644822,1.2044723324197548
9.224040581615554,1.204614059346568
9.22429773859767,1.2047756538931935
9.223841639013699,1.2044842381237686
9.22405225755574,1.2046172085483704
9.223893175014382,1.2045181107632743
9.224174439765193,1.2046958988275946
9.22380887237523,1.204464386593827
9.224055526592565,1.2046214167821745
9.223983662064711,1.204576895182072
9.223532123203768,1.2042873087648331
9.216129690197704,3.060067584162425
9.219399606387015,3.769535504698979
9.21939960358577,3.7695357881812015
9.21939960916643,3.76953561915343
9.219399610061373,3.769535695968443
9.219399609701213,3.769535699536391
9.219399609028187,3.769535698466825
9.219399609683023,3.769535691634701
9.219399604189675,3.76953570434398
9.219399583289487,3.769535702095709
7.2485362268125755,5.637443121152501
7.173948883704725,5.698888044078558
4.830377458354633,7.394391999040636
4.83049707300961,7.394468929589493
4.830035629693157,7.394176689486812
4.830368737679237,7.394384529859963
4.83016747554575,7.394260241401753
4.8306873193214415,7.394579877343858
4.804461217012431,7.394419060439759
3.081188771757297,7.399043306213571
3.08117902403319,7.399043444983363
3.081179533703107,7.399043419002737
3.081179149525269,7.399043437381806
3.0811789395702363,7.399043447428994
3.081178999378608,7.39904343361286
3.0811789589715772,7.399040240053182
3.081180926597881,7.399042600614848
3.081179679444176,7.3990421235985195
3.0811789457220584,7.399043442599577
3.081179229036934,7.399040994499046
3.081179152279219,7.3990432940790924
3.081179009630432,7.399043335134593
3.081191527431656,7.398954208765645
3.0811789391736966,7.399043446303949
3.081178937245568,7.399043442304901
3.0811789381114068,7.399043369416177
3.0638389415871643,6.586271806412697
