duration_h,duration_label,P_flex_pos_max_MW,P_flex_neg_min_MW,P_flex_pos_raw_MW,P_flex_neg_raw_MW,Q_flex_max_MVAr,Q_flex_min_MVAr,P_reference_MW,Q_reference_MVAr,hp_flex_factor,P_hp_reference_MW,P_hp_upper_MW,alpha,n_time_steps
0.25,15 min.,0.28042914895922877,-0.8954476796716335,0.28042914895922877,-0.8954476796716335,0.8818884006177541,-0.8922429955591724,8.305752130134351,3.741621017090438,1.0,-0.2727328934153176,0.0,,1
0.5,30 min.,0.28042914895922877,-0.8954476796716335,0.28042914895922877,-0.8954476796716335,0.8818884006177541,-0.8922429955591724,8.305752130134351,3.741621017090438,1.0,-0.2727328934153176,0.0,,1
1.0,1 h,0.28042914895922877,-0.8954476796716335,0.28042914895922877,-0.8954476796716335,0.8818884006177541,-0.8922429955591724,8.305752130134351,3.741621017090438,1.0,-0.2727328934153176,0.0,,1
2.0,2 h,0.21228915215537994,-0.6141879607932698,0.21228915214305744,-0.6141879607384908,0.8810582997413845,-0.8884035487936632,8.553362799673778,3.7449464979908953,0.8571428571428571,-0.2395422627718014,-0.034220323253114505,,2
4.0,4 h,0.13431022265617887,-0.13068432092375504,0.13431022250006208,-0.13068432089494308,0.8800877187614731,-0.8812521497668723,9.021464584868227,3.7518632409728525,0.5714285714285714,-0.22434967241222042,-0.09614985960523736,,4
8.0,8 h,0.004400733672986198,-0.005559421191506585,0.0043972307539661415,-0.0055589995317859575,0.8782057245376745,-0.8794295085499628,9.146589906475128,3.753720226328369,0.0,-0.22434967241222042,-0.22434967241222042,,8
