P_pcc,Q_pcc
8.782607694942271,3.33332349183911
8.787677581229218,1.3414932463356308
8.787816387412022,1.3415818882203894
8.787573514808173,1.3414269874547244
8.787606293702993,1.3414486179817686
8.788089372916147,1.3417537695304418
8.78787153862504,1.3416154913102218
8.788039282353566,1.3417226660076267
8.788088636265456,1.3417538300418528
8.787813945029484,1.341579393131724
8.78793548806425,1.3416559984871128
8.78781076692394,1.3415771350200885
8.934992087662977,1.2545875692267145
9.013980763622385,1.2185767673336159
9.016408861200034,1.2176473201052431
9.023832009334,1.2151479709227715
9.037046991783427,1.2126273849471545
9.093348902311845,1.206382483647758
9.238539947276877,1.1993243393453668
9.246051771271595,1.1992929854450267
9.246593763891724,1.1996389945052215
9.246085870854586,1.1993154041219896
9.246334605621087,1.1994746440113886
9.246196004511148,1.1993845230063016
9.246244987429236,1.1994177624710574
9.245617579028476,1.199018259800141
9.245930337576283,1.1992163847207848
9.246055372721457,1.1992964151977503
9.246427463967848,1.1995338378492306
9.245906096657563,1.1992014417246537
9.245845541161543,1.1991652762390004
9.246449129805114,1.1995481815456515
9.246572338066471,1.199625717721574
9.246128287075408,1.1993441546110262
9.246415988116496,1.1995261829815718
9.246426853398589,1.1995428795089538
9.238533910156548,2.953551057666118
9.24160264593229,3.7659819151376723
9.241602617825265,3.765981745233148
9.241602671554574,3.765982903771146
9.24160267712432,3.7659830319680623
9.24160267633124,3.7659830193515518
9.24160267681873,3.765983011271601
9.24160267644038,3.7659830224874895
9.24160267215484,3.765983029599738
9.241602674806927,3.765983025238711
9.140568190792692,3.856689701136929
9.140568246137263,3.8566896785205245
9.14056805999644,3.8566897635037094
9.132190194621217,3.860295788480471
9.068974123143562,3.8843405972293112
9.015006538556918,3.9011706519168
9.007192450051662,3.9027181885676328
8.972947264228424,3.9065096206704766
8.794524165183248,3.9138216008295785
8.785896286361094,3.9138214984823207
8.785896301465982,3.9138215037637565
8.785896341545595,3.91382148442608
8.785896324821806,3.9138214961985796
8.785896287408832,3.9138215040566138
8.785896285200579,3.913821491678391
8.785896325902286,3.9138214926279034
8.78589628494592,3.913821494783406
8.785896346893423,3.9138214563381553
8.785896283210604,3.913821499968435
8.78589628388363,3.913821492025818
8.78589628095142,3.9138214923159467
8.785896293753467,3.9138214890526797
8.78589634745731,3.9138212743155236
8.785896293062251,3.913821491812996
8.785896280594898,3.913821473088319
8.78589628050031,3.9138214777130997
8.782607694942271,3.33332349183911
