P_flex_MW
3.1657307038512954
3.163294582416711
2.2692815080372384
1.5406680667729233
1.5177316423760203
1.4448180668914574
1.362069038223126
1.1236668392266438
-0.5288642062332656
-0.6221461768836889
-0.6221467318027862
-0.6082558948983205
-0.6082558933594555
-0.13697278052131878
-0.13697058305479004
-0.05835002704770886
0.5289482257685449
1.0269003816647455
1.0994224455353105
1.4189330683148
3.0780754692132177
3.159996866044821
3.1599968671725946
3.1657307038512954
