P_pcc,Q_pcc
8.199920772138285,3.57497611522831
8.1968093567084,2.8618832969177674
8.1968093607029,2.8618833650807574
8.196809356715676,2.8618832948677664
8.196809390177805,2.8618849596487053
8.196809363955254,2.861883307318749
8.196809356591984,2.861883296446649
8.196809356817539,2.8618832904503506
8.196809356475569,2.8618832908478
8.196808302160207,2.861882527353373
8.196809573826613,2.8618837411368077
8.196809382614447,2.8618833070040637
8.196809361834312,2.8618832905140152
8.196809375614976,2.861883291381673
8.196809364693763,2.861883290557671
8.196809714227129,2.861883302090064
8.196809382330684,2.861883290761398
8.196809400520578,2.8618832908014156
8.217803778024972,2.861883670944735
9.252557778767368,2.8772356077743098
9.252557771615102,2.877235608052615
9.252557318304753,2.877235609712443
9.252557704945502,2.877235609726995
9.252557719748438,2.8772356081817634
9.252557772200817,2.8772356084982675
9.252557779618655,2.877235607793409
9.2525577502347,2.8772356082063197
9.252557778792834,2.8772356083491104
9.25255778007704,2.8772356078125085
9.252557712308771,2.877235609116724
9.252557778265327,2.8772356087356457
9.252557754531153,2.877235619474959
9.252557780284405,2.877235610916614
9.252557767922553,2.8772356081508406
9.25255776897393,2.8772357175266734
9.252557757612522,2.877236002056634
9.259287148692238,4.0655765281226195
9.262522359320428,4.634804613028791
9.262522282391728,4.634800289044506
9.262522355784313,4.634805166562728
9.262522362638265,4.634805245615098
9.262522360764706,4.634805111455535
9.262522362914751,4.634805270798097
9.262522362998425,4.6348052694165744
9.26252235978609,4.634805267731281
9.262522362794698,4.634805266601688
9.262522360706498,4.634805263859562
9.262522361877927,4.634805194717956
9.262521815260698,4.634805243191295
9.262522361597803,4.634805270658035
9.262522348599305,4.6348052704352085
9.262522343211458,4.634805270158722
9.262522360546427,4.6348052707880925
9.262512321602117,4.634805062189116
9.241712060458667,4.634804574505324
8.206696773071599,4.6193629242670795
8.206696710400138,4.619362922647269
8.206696784331143,4.619362918215302
8.206696761655621,4.619362922685468
8.206697142977646,4.619362913771511
8.206696932706109,4.619362891182391
8.206696944274881,4.6193629233166575
8.20669708281639,4.619362911002099
8.206697200897906,4.6193629114732175
8.206696770597773,4.619362911956159
8.206696751989512,4.6193629157769465
8.206696709592507,4.6193629225608674
8.206696774206648,4.6193628970540885
8.206696708752133,4.619362922471737
8.206696828336135,4.619362244723561
8.206696708788513,4.61936291895654
8.206696758206817,4.619362807215111
8.199920772138285,3.57497611522831
