time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2023-01-01 00:30:00+00:00,0.0,0.0,0.0,0.0,-3.68,0.34,0
2023-01-01 01:30:00+00:00,0.0,0.0,0.0,0.0,-3.36,0.34,0
2023-01-01 02:30:00+00:00,0.0,0.0,0.0,0.0,-3.09,0.34,0
2023-01-01 03:30:00+00:00,0.0,0.0,0.0,0.0,-3.61,0.34,0
2023-01-01 04:30:00+00:00,0.0,0.0,0.0,0.0,-4.58,0.28,0
2023-01-01 05:30:00+00:00,0.0,0.0,0.0,0.0,-4.28,0.28,0
2023-01-01 06:30:00+00:00,0.0,0.0,0.0,0.0,-4.63,0.28,0
2023-01-01 07:30:00+00:00,0.0,7.79,0.61,1.76,-4.88,0.34,0
2023-01-01 08:30:00+00:00,0.0,37.98,2.97,9.37,-4.68,0.28,0
2023-01-01 09:30:00+00:00,131.88,120.93,7.75,15.34,-3.52,0.41,0
2023-01-01 10:30:00+00:00,232.53,162.04,10.92,19.21,-2.3,0.41,0
2023-01-01 11:30:00+00:00,271.65,169.42,11.85,20.59,-1.39,0.41,0
2023-01-01 12:30:00+00:00,266.45,170.08,11.52,19.34,-0.37,0.41,0
2023-01-01 13:30:00+00:00,186.86,131.81,8.5,15.59,0.05,0.41,0
2023-01-01 14:30:00+00:00,140.34,77.99,4.68,9.71,0.17,0.41,0
2023-01-01 15:30:00+00:00,0.0,8.97,0.7,2.17,-0.72,0.41,0
2023-01-01 16:30:00+00:00,0.0,0.0,0.0,0.0,-1.59,0.41,0
2023-01-01 17:30:00+00:00,0.0,0.0,0.0,0.0,-2.31,0.41,0
2023-01-01 18:30:00+00:00,0.0,0.0,0.0,0.0,-2.88,0.41,0
2023-01-01 19:30:00+00:00,0.0,0.0,0.0,0.0,-2.31,0.41,0
2023-01-01 20:30:00+00:00,0.0,0.0,0.0,0.0,-3.02,0.48,0
2023-01-01 21:30:00+00:00,0.0,0.0,0.0,0.0,-3.61,0.48,0
2023-01-01 22:30:00+00:00,0.0,0.0,0.0,0.0,-3.4,0.48,0
2023-01-01 23:30:00+00:00,0.0,0.0,0.0,0.0,-3.68,0.48,0
2023-01-02 00:30:00+00:00,0.0,0.0,0.0,0.0,-3.89,0.48,0
2023-01-02 01:30:00+00:00,0.0,0.0,0.0,0.0,-4.24,0.48,0
2023-01-02 02:30:00+00:00,0.0,0.0,0.0,0.0,-4.68,0.48,0
2023-01-02 03:30:00+00:00,0.0,0.0,0.0,0.0,-4.39,0.48,0
2023-01-02 04:30:00+00:00,0.0,0.0,0.0,0.0,-4.3,0.48,0
2023-01-02 05:30:00+00:00,0.0,0.0,0.0,0.0,-4.16,0.48,0
2023-01-02 06:30:00+00:00,0.0,0.0,0.0,0.0,-4.09,0.48,0
2023-01-02 07:30:00+00:00,0.0,7.21,0.57,1.77,-3.05,0.55,0
2023-01-02 08:30:00+00:00,0.0,37.18,2.91,9.4,-2.79,0.55,0
2023-01-02 09:30:00+00:00,118.08,115.38,7.46,15.39,-1.93,0.55,0
2023-01-02 10:30:00+00:00,200.94,153.39,10.36,19.27,-1.05,0.62,0
2023-01-02 11:30:00+00:00,202.6,168.42,11.34,20.68,-0.27,0.69,0
2023-01-02 12:30:00+00:00,168.84,156.96,10.39,19.44,-0.02,0.69,0
2023-01-02 13:30:00+00:00,88.28,126.28,8.03,15.71,0.55,0.48,0
2023-01-02 14:30:00+00:00,43.78,63.59,4.0,9.84,0.56,0.48,0
2023-01-02 15:30:00+00:00,0.0,11.01,0.86,2.3,0.31,0.41,0
2023-01-02 16:30:00+00:00,0.0,0.0,0.0,0.0,-0.29,0.21,0
2023-01-02 17:30:00+00:00,0.0,0.0,0.0,0.0,-0.76,0.21,0
2023-01-02 18:30:00+00:00,0.0,0.0,0.0,0.0,-1.33,0.14,0
2023-01-02 19:30:00+00:00,0.0,0.0,0.0,0.0,-1.55,0.0,0
2023-01-02 20:30:00+00:00,0.0,0.0,0.0,0.0,-1.94,0.07,0
2023-01-02 21:30:00+00:00,0.0,0.0,0.0,0.0,-2.25,0.0,0
2023-01-02 22:30:00+00:00,0.0,0.0,0.0,0.0,-2.24,0.0,0
2023-01-02 23:30:00+00:00,0.0,0.0,0.0,0.0,-2.07,0.07,0
2023-01-03 00:30:00+00:00,0.0,0.0,0.0,0.0,-1.78,0.07,0
2023-01-03 01:30:00+00:00,0.0,0.0,0.0,0.0,-1.03,0.07,0
2023-01-03 02:30:00+00:00,0.0,0.0,0.0,0.0,-0.96,0.07,0
2023-01-03 03:30:00+00:00,0.0,0.0,0.0,0.0,-0.96,0.07,0
2023-01-03 04:30:00+00:00,0.0,0.0,0.0,0.0,-1.05,0.07,0
2023-01-03 05:30:00+00:00,0.0,0.0,0.0,0.0,-1.01,0.14,0
2023-01-03 06:30:00+00:00,0.0,0.0,0.0,0.0,-1.16,0.14,0
2023-01-03 07:30:00+00:00,0.0,5.74,0.45,1.78,-1.39,0.14,0
2023-01-03 08:30:00+00:00,0.0,33.54,2.63,9.43,-1.28,0.14,0
2023-01-03 09:30:00+00:00,25.76,73.99,4.98,15.44,-0.9,0.14,0
2023-01-03 10:30:00+00:00,43.64,124.29,8.26,19.34,-0.44,0.21,0
2023-01-03 11:30:00+00:00,24.77,114.87,7.71,20.77,0.48,0.41,0
2023-01-03 12:30:00+00:00,29.65,107.4,7.21,19.55,0.86,0.48,0
2023-01-03 13:30:00+00:00,1.12,76.15,5.08,15.83,1.09,0.48,0
2023-01-03 14:30:00+00:00,24.71,51.37,3.35,9.97,0.98,0.55,0
2023-01-03 15:30:00+00:00,0.0,9.89,0.77,2.44,0.92,0.55,0
2023-01-03 16:30:00+00:00,0.0,0.0,0.0,0.0,0.5,0.41,0
2023-01-03 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.41,0
2023-01-03 18:30:00+00:00,0.0,0.0,0.0,0.0,-0.55,0.41,0
2023-01-03 19:30:00+00:00,0.0,0.0,0.0,0.0,-1.26,0.28,0
2023-01-03 20:30:00+00:00,0.0,0.0,0.0,0.0,-2.34,0.28,0
2023-01-03 21:30:00+00:00,0.0,0.0,0.0,0.0,-3.12,0.28,0
2023-01-03 22:30:00+00:00,0.0,0.0,0.0,0.0,-3.8,0.28,0
2023-01-03 23:30:00+00:00,0.0,0.0,0.0,0.0,-4.79,0.21,0
2023-01-04 00:30:00+00:00,0.0,0.0,0.0,0.0,-6.34,0.28,0
2023-01-04 01:30:00+00:00,0.0,0.0,0.0,0.0,-7.26,0.34,0
2023-01-04 02:30:00+00:00,0.0,0.0,0.0,0.0,-7.95,0.34,0
2023-01-04 03:30:00+00:00,0.0,0.0,0.0,0.0,-8.13,0.34,0
2023-01-04 04:30:00+00:00,0.0,0.0,0.0,0.0,-8.11,0.34,0
2023-01-04 05:30:00+00:00,0.0,0.0,0.0,0.0,-8.12,0.34,0
2023-01-04 06:30:00+00:00,0.0,0.0,0.0,0.0,-8.1,0.41,0
2023-01-04 07:30:00+00:00,0.0,10.05,0.79,1.8,-8.4,0.41,0
2023-01-04 08:30:00+00:00,0.0,43.66,3.42,9.46,-7.7,0.34,0
2023-01-04 09:30:00+00:00,387.89,179.53,11.53,15.49,-5.96,0.34,0
2023-01-04 10:30:00+00:00,459.07,228.73,15.31,19.42,-3.6,0.34,0
2023-01-04 11:30:00+00:00,466.54,209.52,15.32,20.87,-1.18,0.41,0
2023-01-04 12:30:00+00:00,351.92,218.15,14.13,19.67,0.14,0.48,0
2023-01-04 13:30:00+00:00,157.74,170.07,10.23,15.96,0.68,0.48,0
2023-01-04 14:30:00+00:00,117.7,101.64,5.74,10.11,0.43,0.55,0
2023-01-04 15:30:00+00:00,0.0,12.92,1.01,2.58,0.0,0.62,0
2023-01-04 16:30:00+00:00,0.0,0.0,0.0,0.0,-0.66,0.69,0
2023-01-04 17:30:00+00:00,0.0,0.0,0.0,0.0,-1.19,0.69,0
2023-01-04 18:30:00+00:00,0.0,0.0,0.0,0.0,-1.57,0.69,0
2023-01-04 19:30:00+00:00,0.0,0.0,0.0,0.0,-0.23,0.69,0
2023-01-04 20:30:00+00:00,0.0,0.0,0.0,0.0,-0.69,0.69,0
2023-01-04 21:30:00+00:00,0.0,0.0,0.0,0.0,-1.03,0.69,0
2023-01-04 22:30:00+00:00,0.0,0.0,0.0,0.0,-1.46,0.69,0
2023-01-04 23:30:00+00:00,0.0,0.0,0.0,0.0,-1.6,0.62,0
2023-01-05 00:30:00+00:00,0.0,0.0,0.0,0.0,-1.62,0.69,0
2023-01-05 01:30:00+00:00,0.0,0.0,0.0,0.0,-1.55,0.69,0
2023-01-05 02:30:00+00:00,0.0,0.0,0.0,0.0,-1.54,0.69,0
2023-01-05 03:30:00+00:00,0.0,0.0,0.0,0.0,-1.62,0.69,0
2023-01-05 04:30:00+00:00,0.0,0.0,0.0,0.0,-1.75,0.76,0
2023-01-05 05:30:00+00:00,0.0,0.0,0.0,0.0,-1.93,0.76,0
2023-01-05 06:30:00+00:00,0.0,0.0,0.0,0.0,-2.01,0.83,0
2023-01-05 07:30:00+00:00,0.0,7.75,0.61,1.83,-1.91,0.76,0
2023-01-05 08:30:00+00:00,0.0,39.09,3.06,9.51,-2.55,0.83,0
2023-01-05 09:30:00+00:00,119.26,132.54,8.35,15.56,-1.58,0.83,0
2023-01-05 10:30:00+00:00,207.31,172.9,11.35,19.51,-0.69,0.9,0
2023-01-05 11:30:00+00:00,249.5,189.26,12.66,20.98,0.1,0.97,0
2023-01-05 12:30:00+00:00,248.39,195.17,12.6,19.8,0.5,1.03,0
2023-01-05 13:30:00+00:00,300.64,159.07,10.43,16.1,0.82,0.97,0
2023-01-05 14:30:00+00:00,175.44,102.31,5.86,10.25,1.41,0.9,0
2023-01-05 15:30:00+00:00,0.0,11.55,0.91,2.73,1.13,0.76,0
2023-01-05 16:30:00+00:00,0.0,0.0,0.0,0.0,0.17,0.62,0
2023-01-05 17:30:00+00:00,0.0,0.0,0.0,0.0,-0.89,0.55,0
2023-01-05 18:30:00+00:00,0.0,0.0,0.0,0.0,-2.92,0.48,0
2023-01-05 19:30:00+00:00,0.0,0.0,0.0,0.0,-4.37,0.55,0
2023-01-05 20:30:00+00:00,0.0,0.0,0.0,0.0,-4.99,0.48,0
2023-01-05 21:30:00+00:00,0.0,0.0,0.0,0.0,-5.35,0.41,0
2023-01-05 22:30:00+00:00,0.0,0.0,0.0,0.0,-6.07,0.34,0
2023-01-05 23:30:00+00:00,0.0,0.0,0.0,0.0,-6.87,0.28,0
2023-01-06 00:30:00+00:00,0.0,0.0,0.0,0.0,-6.4,0.21,0
2023-01-06 01:30:00+00:00,0.0,0.0,0.0,0.0,-6.21,0.14,0
2023-01-06 02:30:00+00:00,0.0,0.0,0.0,0.0,-6.37,0.14,0
2023-01-06 03:30:00+00:00,0.0,0.0,0.0,0.0,-6.02,0.07,0
2023-01-06 04:30:00+00:00,0.0,0.0,0.0,0.0,-5.91,0.14,0
2023-01-06 05:30:00+00:00,0.0,0.0,0.0,0.0,-5.5,0.14,0
2023-01-06 06:30:00+00:00,0.0,0.0,0.0,0.0,-5.4,0.14,0
2023-01-06 07:30:00+00:00,0.0,8.78,0.69,1.86,-6.01,0.21,0
2023-01-06 08:30:00+00:00,0.0,36.32,2.85,9.56,-5.72,0.14,0
2023-01-06 09:30:00+00:00,595.88,167.66,13.39,15.63,-4.69,0.14,0
2023-01-06 10:30:00+00:00,762.89,183.13,17.88,19.6,-2.61,0.14,0
2023-01-06 11:30:00+00:00,852.84,177.79,19.79,21.09,-0.39,0.14,0
2023-01-06 12:30:00+00:00,816.4,171.74,18.54,19.93,1.18,0.14,0
2023-01-06 13:30:00+00:00,668.62,161.12,14.42,16.24,1.51,0.07,0
2023-01-06 14:30:00+00:00,454.19,127.43,8.33,10.4,0.83,0.07,0
2023-01-06 15:30:00+00:00,0.0,11.33,0.89,2.88,-0.03,0.07,0
2023-01-06 16:30:00+00:00,0.0,0.0,0.0,0.0,-1.26,0.07,0
2023-01-06 17:30:00+00:00,0.0,0.0,0.0,0.0,-2.35,0.07,0
2023-01-06 18:30:00+00:00,0.0,0.0,0.0,0.0,-3.1,0.0,0
2023-01-06 19:30:00+00:00,0.0,0.0,0.0,0.0,-3.79,0.0,0
2023-01-06 20:30:00+00:00,0.0,0.0,0.0,0.0,-4.09,0.0,0
2023-01-06 21:30:00+00:00,0.0,0.0,0.0,0.0,-4.32,0.0,0
2023-01-06 22:30:00+00:00,0.0,0.0,0.0,0.0,-4.43,0.07,0
2023-01-06 23:30:00+00:00,0.0,0.0,0.0,0.0,-4.97,0.07,0
2023-01-07 00:30:00+00:00,0.0,0.0,0.0,0.0,-5.99,0.0,0
2023-01-07 01:30:00+00:00,0.0,0.0,0.0,0.0,-7.57,0.0,0
2023-01-07 02:30:00+00:00,0.0,0.0,0.0,0.0,-7.88,0.07,0
2023-01-07 03:30:00+00:00,0.0,0.0,0.0,0.0,-8.32,0.07,0
2023-01-07 04:30:00+00:00,0.0,0.0,0.0,0.0,-8.48,0.07,0
2023-01-07 05:30:00+00:00,0.0,0.0,0.0,0.0,-8.59,0.14,0
2023-01-07 06:30:00+00:00,0.0,0.0,0.0,0.0,-8.98,0.14,0
2023-01-07 07:30:00+00:00,0.0,8.52,0.67,1.9,-7.29,0.21,0
2023-01-07 08:30:00+00:00,0.0,33.25,2.6,9.62,-7.12,0.28,0
2023-01-07 09:30:00+00:00,549.34,148.28,12.43,15.71,-6.71,0.34,0
2023-01-07 10:30:00+00:00,731.01,162.31,16.99,19.71,-5.13,0.41,0
2023-01-07 11:30:00+00:00,792.3,177.13,18.95,21.22,-3.24,0.41,0
2023-01-07 12:30:00+00:00,686.3,174.59,16.83,20.07,-2.04,0.48,0
2023-01-07 13:30:00+00:00,571.28,159.78,13.3,16.39,-1.97,0.48,0
2023-01-07 14:30:00+00:00,363.35,107.71,7.23,10.56,-2.51,0.48,0
2023-01-07 15:30:00+00:00,0.0,11.04,0.86,3.04,-3.34,0.41,0
2023-01-07 16:30:00+00:00,0.0,0.0,0.0,0.0,-4.5,0.41,0
2023-01-07 17:30:00+00:00,0.0,0.0,0.0,0.0,-5.35,0.34,0
2023-01-07 18:30:00+00:00,0.0,0.0,0.0,0.0,-6.17,0.34,0
2023-01-07 19:30:00+00:00,0.0,0.0,0.0,0.0,-6.3,0.41,0
2023-01-07 20:30:00+00:00,0.0,0.0,0.0,0.0,-6.57,0.41,0
2023-01-07 21:30:00+00:00,0.0,0.0,0.0,0.0,-6.74,0.48,0
2023-01-07 22:30:00+00:00,0.0,0.0,0.0,0.0,-6.91,0.48,0
2023-01-07 23:30:00+00:00,0.0,0.0,0.0,0.0,-7.02,0.48,0
2023-01-08 00:30:00+00:00,0.0,0.0,0.0,0.0,-7.02,0.55,0
2023-01-08 01:30:00+00:00,0.0,0.0,0.0,0.0,-7.07,0.62,0
2023-01-08 02:30:00+00:00,0.0,0.0,0.0,0.0,-7.28,0.48,0
2023-01-08 03:30:00+00:00,0.0,0.0,0.0,0.0,-7.69,0.48,0
2023-01-08 04:30:00+00:00,0.0,0.0,0.0,0.0,-7.97,0.48,0
2023-01-08 05:30:00+00:00,0.0,0.0,0.0,0.0,-7.7,0.41,0
2023-01-08 06:30:00+00:00,0.0,0.0,0.0,0.0,-7.68,0.41,0
2023-01-08 07:30:00+00:00,0.0,5.71,0.45,1.95,-8.31,0.41,0
2023-01-08 08:30:00+00:00,0.0,36.19,2.84,9.68,-7.62,0.48,0
2023-01-08 09:30:00+00:00,0.0,59.94,4.0,15.79,-6.71,0.41,0
2023-01-08 10:30:00+00:00,0.0,83.35,5.57,19.81,-5.92,0.62,0
2023-01-08 11:30:00+00:00,32.72,107.35,7.29,21.34,-5.09,0.62,0
2023-01-08 12:30:00+00:00,84.82,131.41,8.86,20.21,-4.65,0.62,0
2023-01-08 13:30:00+00:00,91.3,125.6,8.14,16.54,-4.31,0.76,0
2023-01-08 14:30:00+00:00,164.01,94.44,5.69,10.72,-4.23,0.76,0
2023-01-08 15:30:00+00:00,0.0,11.58,0.91,3.2,-4.38,0.76,0
2023-01-08 16:30:00+00:00,0.0,0.0,0.0,0.0,-4.37,0.69,0
2023-01-08 17:30:00+00:00,0.0,0.0,0.0,0.0,-4.61,0.62,0
2023-01-08 18:30:00+00:00,0.0,0.0,0.0,0.0,-4.6,0.55,0
2023-01-08 19:30:00+00:00,0.0,0.0,0.0,0.0,-4.94,0.55,0
2023-01-08 20:30:00+00:00,0.0,0.0,0.0,0.0,-5.07,0.55,0
2023-01-08 21:30:00+00:00,0.0,0.0,0.0,0.0,-5.05,0.48,0
2023-01-08 22:30:00+00:00,0.0,0.0,0.0,0.0,-5.08,0.21,0
2023-01-08 23:30:00+00:00,0.0,0.0,0.0,0.0,-5.23,0.0,0
2023-01-09 00:30:00+00:00,0.0,0.0,0.0,0.0,-5.61,0.21,0
2023-01-09 01:30:00+00:00,0.0,0.0,0.0,0.0,-5.08,0.34,0
2023-01-09 02:30:00+00:00,0.0,0.0,0.0,0.0,-5.41,0.41,0
2023-01-09 03:30:00+00:00,0.0,0.0,0.0,0.0,-6.13,0.69,0
2023-01-09 04:30:00+00:00,0.0,0.0,0.0,0.0,-7.68,1.03,0
2023-01-09 05:30:00+00:00,0.0,0.0,0.0,0.0,-8.39,0.97,0
2023-01-09 06:30:00+00:00,0.0,0.0,0.0,0.0,-8.76,0.97,0
2023-01-09 07:30:00+00:00,0.0,9.45,0.74,2.0,-5.35,0.97,0
2023-01-09 08:30:00+00:00,0.0,44.33,3.47,9.75,-5.7,0.9,0
2023-01-09 09:30:00+00:00,453.47,197.55,12.9,15.89,-5.46,0.83,0
2023-01-09 10:30:00+00:00,575.7,243.37,17.31,19.93,-4.5,0.83,0
2023-01-09 11:30:00+00:00,707.71,210.64,18.78,21.48,-4.16,1.03,0
2023-01-09 12:30:00+00:00,578.04,219.92,16.85,20.36,-4.51,1.17,0
2023-01-09 13:30:00+00:00,338.8,163.2,11.14,16.71,-4.5,1.17,0
2023-01-09 14:30:00+00:00,287.99,113.77,7.02,10.88,-4.67,1.03,0
2023-01-09 15:30:00+00:00,0.0,14.07,1.1,3.36,-5.15,1.1,0
2023-01-09 16:30:00+00:00,0.0,0.0,0.0,0.0,-5.92,1.03,0
2023-01-09 17:30:00+00:00,0.0,0.0,0.0,0.0,-6.69,1.17,0
2023-01-09 18:30:00+00:00,0.0,0.0,0.0,0.0,-7.07,1.17,0
2023-01-09 19:30:00+00:00,0.0,0.0,0.0,0.0,-7.3,1.31,0
2023-01-09 20:30:00+00:00,0.0,0.0,0.0,0.0,-7.76,1.24,0
2023-01-09 21:30:00+00:00,0.0,0.0,0.0,0.0,-7.27,1.17,0
2023-01-09 22:30:00+00:00,0.0,0.0,0.0,0.0,-7.68,1.1,0
2023-01-09 23:30:00+00:00,0.0,0.0,0.0,0.0,-8.56,1.1,0
2023-01-10 00:30:00+00:00,0.0,0.0,0.0,0.0,-9.25,1.17,0
2023-01-10 01:30:00+00:00,0.0,0.0,0.0,0.0,-9.73,1.24,0
2023-01-10 02:30:00+00:00,0.0,0.0,0.0,0.0,-9.5,1.17,0
2023-01-10 03:30:00+00:00,0.0,0.0,0.0,0.0,-9.32,1.17,0
2023-01-10 04:30:00+00:00,0.0,0.0,0.0,0.0,-9.38,1.17,0
2023-01-10 05:30:00+00:00,0.0,0.0,0.0,0.0,-9.36,1.17,0
2023-01-10 06:30:00+00:00,0.0,0.0,0.0,0.0,-9.22,1.1,0
2023-01-10 07:30:00+00:00,0.0,9.16,0.72,2.06,-7.66,1.17,0
2023-01-10 08:30:00+00:00,0.0,46.08,3.61,9.83,-7.66,1.1,0
2023-01-10 09:30:00+00:00,425.94,194.76,12.65,15.99,-7.32,1.1,0
2023-01-10 10:30:00+00:00,579.75,235.76,17.23,20.05,-6.76,1.03,0
2023-01-10 11:30:00+00:00,751.91,220.84,19.79,21.63,-6.15,1.1,0
2023-01-10 12:30:00+00:00,766.2,198.16,18.9,20.52,-5.78,1.1,0
2023-01-10 13:30:00+00:00,619.43,177.75,14.67,16.88,-5.25,1.03,0
2023-01-10 14:30:00+00:00,379.93,129.96,8.21,11.05,-5.16,0.83,0
2023-01-10 15:30:00+00:00,166.06,32.79,1.84,3.54,-5.52,0.76,0
2023-01-10 16:30:00+00:00,0.0,0.0,0.0,0.0,-6.03,0.69,0
2023-01-10 17:30:00+00:00,0.0,0.0,0.0,0.0,-6.18,0.69,0
2023-01-10 18:30:00+00:00,0.0,0.0,0.0,0.0,-6.06,0.69,0
2023-01-10 19:30:00+00:00,0.0,0.0,0.0,0.0,-6.15,0.62,0
2023-01-10 20:30:00+00:00,0.0,0.0,0.0,0.0,-5.79,0.69,0
2023-01-10 21:30:00+00:00,0.0,0.0,0.0,0.0,-5.35,0.62,0
2023-01-10 22:30:00+00:00,0.0,0.0,0.0,0.0,-5.1,0.48,0
2023-01-10 23:30:00+00:00,0.0,0.0,0.0,0.0,-5.08,0.48,0
2023-01-11 00:30:00+00:00,0.0,0.0,0.0,0.0,-5.29,0.48,0
2023-01-11 01:30:00+00:00,0.0,0.0,0.0,0.0,-5.59,0.48,0
2023-01-11 02:30:00+00:00,0.0,0.0,0.0,0.0,-5.81,0.48,0
2023-01-11 03:30:00+00:00,0.0,0.0,0.0,0.0,-5.92,0.48,0
2023-01-11 04:30:00+00:00,0.0,0.0,0.0,0.0,-6.07,0.48,0
2023-01-11 05:30:00+00:00,0.0,0.0,0.0,0.0,-6.61,0.41,0
2023-01-11 06:30:00+00:00,0.0,0.0,0.0,0.0,-8.55,0.41,0
2023-01-11 07:30:00+00:00,0.0,12.13,0.95,2.13,-9.68,0.48,0
2023-01-11 08:30:00+00:00,0.0,59.74,4.68,9.92,-9.39,0.41,0
2023-01-11 09:30:00+00:00,231.47,181.17,10.96,16.1,-9.0,0.41,0
2023-01-11 10:30:00+00:00,306.69,223.75,14.32,20.18,-6.94,0.41,0
2023-01-11 11:30:00+00:00,304.19,225.29,14.85,21.78,-4.05,0.41,0
2023-01-11 12:30:00+00:00,239.71,199.76,13.07,20.69,-2.48,0.41,0
2023-01-11 13:30:00+00:00,107.58,142.57,9.14,17.05,-2.07,0.48,0
2023-01-11 14:30:00+00:00,47.37,77.7,4.93,11.23,-2.15,0.48,0
2023-01-11 15:30:00+00:00,11.2,18.81,1.21,3.71,-2.41,0.62,0
2023-01-11 16:30:00+00:00,0.0,0.0,0.0,0.0,-2.93,0.76,0
2023-01-11 17:30:00+00:00,0.0,0.0,0.0,0.0,-3.15,0.97,0
2023-01-11 18:30:00+00:00,0.0,0.0,0.0,0.0,-3.22,0.97,0
2023-01-11 19:30:00+00:00,0.0,0.0,0.0,0.0,-3.41,1.03,0
2023-01-11 20:30:00+00:00,0.0,0.0,0.0,0.0,-3.47,1.1,0
2023-01-11 21:30:00+00:00,0.0,0.0,0.0,0.0,-3.6,1.1,0
2023-01-11 22:30:00+00:00,0.0,0.0,0.0,0.0,-4.05,0.97,0
2023-01-11 23:30:00+00:00,0.0,0.0,0.0,0.0,-4.06,0.97,0
2023-01-12 00:30:00+00:00,0.0,0.0,0.0,0.0,-3.99,1.03,0
2023-01-12 01:30:00+00:00,0.0,0.0,0.0,0.0,-4.37,0.97,0
2023-01-12 02:30:00+00:00,0.0,0.0,0.0,0.0,-5.0,0.9,0
2023-01-12 03:30:00+00:00,0.0,0.0,0.0,0.0,-5.73,0.83,0
2023-01-12 04:30:00+00:00,0.0,0.0,0.0,0.0,-6.97,0.76,0
2023-01-12 05:30:00+00:00,0.0,0.0,0.0,0.0,-8.84,0.62,0
2023-01-12 06:30:00+00:00,0.0,0.0,0.0,0.0,-10.15,0.55,0
2023-01-12 07:30:00+00:00,0.0,11.14,0.87,2.2,-10.68,0.55,0
2023-01-12 08:30:00+00:00,0.0,50.71,3.97,10.01,-10.35,0.55,0
2023-01-12 09:30:00+00:00,239.24,182.73,11.11,16.21,-8.81,0.55,0
2023-01-12 10:30:00+00:00,390.69,231.59,15.32,20.32,-6.62,0.55,0
2023-01-12 11:30:00+00:00,445.45,235.05,16.54,21.93,-4.57,0.48,0
2023-01-12 12:30:00+00:00,230.26,183.4,12.35,20.86,-3.24,0.41,0
2023-01-12 13:30:00+00:00,70.63,132.79,8.62,17.23,-2.99,0.34,0
2023-01-12 14:30:00+00:00,127.9,110.04,6.48,11.41,-2.97,0.34,0
2023-01-12 15:30:00+00:00,35.81,28.35,1.68,3.89,-3.22,0.34,0
2023-01-12 16:30:00+00:00,0.0,0.0,0.0,0.0,-3.7,0.34,0
2023-01-12 17:30:00+00:00,0.0,0.0,0.0,0.0,-4.31,0.41,0
2023-01-12 18:30:00+00:00,0.0,0.0,0.0,0.0,-4.81,0.41,0
2023-01-12 19:30:00+00:00,0.0,0.0,0.0,0.0,-4.89,0.34,0
2023-01-12 20:30:00+00:00,0.0,0.0,0.0,0.0,-5.25,0.34,0
2023-01-12 21:30:00+00:00,0.0,0.0,0.0,0.0,-5.55,0.34,0
2023-01-12 22:30:00+00:00,0.0,0.0,0.0,0.0,-5.84,0.34,0
2023-01-12 23:30:00+00:00,0.0,0.0,0.0,0.0,-6.09,0.34,0
2023-01-13 00:30:00+00:00,0.0,0.0,0.0,0.0,-6.34,0.34,0
2023-01-13 01:30:00+00:00,0.0,0.0,0.0,0.0,-6.11,0.41,0
2023-01-13 02:30:00+00:00,0.0,0.0,0.0,0.0,-6.37,0.48,0
2023-01-13 03:30:00+00:00,0.0,0.0,0.0,0.0,-6.65,0.55,0
2023-01-13 04:30:00+00:00,0.0,0.0,0.0,0.0,-6.91,0.55,0
2023-01-13 05:30:00+00:00,0.0,0.0,0.0,0.0,-7.17,0.55,0
2023-01-13 06:30:00+00:00,0.0,0.0,0.0,0.0,-7.54,0.48,0
2023-01-13 07:30:00+00:00,0.0,11.23,0.88,2.28,-8.12,0.55,0
2023-01-13 08:30:00+00:00,0.0,48.09,3.77,10.11,-7.49,0.62,0
2023-01-13 09:30:00+00:00,391.6,169.8,11.79,16.33,-6.93,0.62,0
2023-01-13 10:30:00+00:00,546.75,205.91,16.24,20.47,-4.97,0.69,0
2023-01-13 11:30:00+00:00,575.24,213.58,17.48,22.1,-2.74,0.69,0
2023-01-13 12:30:00+00:00,577.79,180.93,16.12,21.04,-1.49,0.76,0
2023-01-13 13:30:00+00:00,514.84,186.5,14.02,17.42,-1.11,0.9,0
2023-01-13 14:30:00+00:00,253.58,107.86,6.95,11.6,-1.34,0.9,0
2023-01-13 15:30:00+00:00,116.15,36.01,1.97,4.08,-2.11,0.9,0
2023-01-13 16:30:00+00:00,0.0,0.0,0.0,0.0,-2.91,1.03,0
2023-01-13 17:30:00+00:00,0.0,0.0,0.0,0.0,-3.55,0.97,0
2023-01-13 18:30:00+00:00,0.0,0.0,0.0,0.0,-4.14,0.9,0
2023-01-13 19:30:00+00:00,0.0,0.0,0.0,0.0,-4.5,0.97,0
2023-01-13 20:30:00+00:00,0.0,0.0,0.0,0.0,-5.03,0.97,0
2023-01-13 21:30:00+00:00,0.0,0.0,0.0,0.0,-5.33,0.97,0
2023-01-13 22:30:00+00:00,0.0,0.0,0.0,0.0,-5.29,0.9,0
2023-01-13 23:30:00+00:00,0.0,0.0,0.0,0.0,-5.23,0.83,0
2023-01-14 00:30:00+00:00,0.0,0.0,0.0,0.0,-5.63,0.83,0
2023-01-14 01:30:00+00:00,0.0,0.0,0.0,0.0,-6.79,0.76,0
2023-01-14 02:30:00+00:00,0.0,0.0,0.0,0.0,-8.02,0.62,0
2023-01-14 03:30:00+00:00,0.0,0.0,0.0,0.0,-9.68,0.62,0
2023-01-14 04:30:00+00:00,0.0,0.0,0.0,0.0,-10.03,0.55,0
