Var1,osmid,longitude,latitude,el_dmd,lv_grid,consumers,label,source,voltage,grid_id,trafo,moved_from_water,cluster_area,r,g,b,size,geometry
4922,37,7.98685560811722,46.3251291098942,0,-1,False,1976199326,false,0.996658049668589,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.986856 46.325129)
4923,50,7.98978250812025,46.3253463098935,0,-1,False,5258615449,false,0.995349911958413,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.989783 46.325346)
4924,47,7.99040490812085,46.3255928098935,0.26592108706213,NaN,True,3895855570,false,0.995177235638128,264_0,NaN,NaN,NaN,255,0,0,13.2960543531065,POINT (7.990405 46.325593)
4925,46,7.98707460811753,46.324822109894,0.397311605383938,NaN,True,1976199322,false,0.996795848797929,264_0,NaN,NaN,NaN,255,0,0,19.8655802691969,POINT (7.987075 46.324822)
4926,34,7.98922170811992,46.3242834098932,0.366257509433067,NaN,True,3961239526,false,0.99896554807458,264_0,NaN,NaN,NaN,255,0,0,18.3128754716533,POINT (7.989222 46.324283)
4927,35,7.98924540811995,46.3242451098931,0,-1,False,3437609832,false,0.998968834718423,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.989245 46.324245)
4928,134,7.98959530812044,46.3237495098928,0,-1,False,3140671531,false,0.998997429458562,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.989595 46.32375)
4929,114,7.98979320812073,46.3233756098926,0,-1,False,5258615463,false,0.99902502762777,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.989793 46.323376)
4930,133,7.98938176638258,46.3236888570544,0.0894583027340134,-1,True,NaN,false,0.998995405583017,264_0,NaN,NaN,NaN,255,0,0,4.47291513670067,POINT (7.989382 46.323689)
4931,125,7.9899803284642,46.325151550869,0.0912257606815,-1,True,NaN,false,0.995346827622949,264_0,NaN,NaN,NaN,255,0,0,4.561288034075,POINT (7.98998 46.325152)
4932,48,7.99024610812061,46.3258775098937,0,-1,False,5260724543,false,0.99508494588265,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.990246 46.325878)
4933,45,7.98668960811715,46.324691709894,0.294932917138462,NaN,True,1976199321,false,0.996931776023315,264_0,NaN,NaN,NaN,255,0,0,14.7466458569231,POINT (7.98669 46.324692)
4934,69,7.98507322665535,46.3218575640198,0.0866431002617839,-1,True,NaN,false,0.997620405056238,264_0,NaN,NaN,NaN,255,0,0,4.33215501308919,POINT (7.985073 46.321858)
4935,65,7.98505400811611,46.321842309893,0,-1,False,5258573811,false,0.997620653238071,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.985054 46.321842)
4936,43,7.98505474124416,46.3235623247264,0.151021353192902,-1,True,63,false,0.998044559840834,264_0,NaN,NaN,264,255,0,0,7.55106765964509,POINT (7.985055 46.323562)
4937,49,7.99102850812137,46.3261338098936,0,-1,False,5260724554,false,0.994886171730865,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.991029 46.326134)
4938,52,7.99081050812104,46.3265502098939,0,-1,False,1976199346,false,0.994749177350331,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.990811 46.32655)
4939,51,7.99141310812185,46.3258391098933,0.283224331845194,NaN,True,1976199337,false,0.994870201197075,264_0,NaN,NaN,NaN,255,0,0,14.1612165922597,POINT (7.991413 46.325839)
4940,58,7.98979550811992,46.3267724098942,0.187236623135746,NaN,True,1976199357,false,0.994517240853935,264_0,NaN,NaN,NaN,255,0,0,9.36183115678729,POINT (7.989796 46.326772)
4941,60,7.99127441995411,46.3273485155541,0.389884953844592,NaN,True,25,false,0.994676618125306,264_0,NaN,NaN,264,255,0,0,19.4942476922296,POINT (7.991274 46.327349)
4942,59,7.98969960811987,46.3265903098942,0,-1,False,1976199345,false,0.994482300410476,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.9897 46.32659)
4943,61,7.9893768081195,46.3266794098943,0,-1,False,294549334,false,0.994431261212794,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.989377 46.326679)
4944,53,7.98791480811799,46.3265711098946,0.361124904364373,NaN,True,3062012666,false,0.994235151259021,264_0,NaN,NaN,NaN,255,0,0,18.0562452182186,POINT (7.987915 46.326571)
4945,54,7.98797820811805,46.3266298098946,0,-1,False,4569391433,false,0.99424411507039,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.987978 46.32663)
4946,56,7.98622928809026,46.3271944956911,0.126407888141367,-1,True,79,false,0.994092230253256,264_0,NaN,NaN,264,255,0,0,6.32039440706833,POINT (7.986229 46.327194)
4947,57,7.98824520811828,46.3268207098947,0,-1,False,3062012680,false,0.994277170913344,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.988245 46.326821)
4948,55,7.98605513636505,46.3272465799173,0.37275728543919,NaN,True,NaN,false,0.994085261809035,264_0,NaN,NaN,NaN,255,0,0,18.6378642719595,POINT (7.986055 46.327247)
4949,157,7.98924970811935,46.3267828098944,0.407676368885579,NaN,True,6695750915,false,0.994406799018211,264_0,NaN,NaN,NaN,255,0,0,20.383818444279,POINT (7.98925 46.326783)
4950,64,7.98446800811549,46.3218750098932,0,-1,False,1962781201,false,0.997720168651729,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.984468 46.321875)
4951,71,7.99346300812405,46.3256682098928,0.256785979114907,NaN,True,2340703615,false,0.998815005092386,264_0,NaN,NaN,NaN,255,0,0,12.8392989557453,POINT (7.993463 46.325668)
4952,72,7.99432530812489,46.3259035098926,0,-1,False,2340703617,false,0.998838315254802,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.994325 46.325904)
4953,74,7.99568823280474,46.3261001582873,0.125312694757648,-1,True,NaN,false,0.99866349106243,264_0,NaN,NaN,NaN,255,0,0,6.26563473788239,POINT (7.995688 46.3261)
4954,106,7.99398330812437,46.326577709893,0,-1,False,443808371,false,0.998796698671962,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.993983 46.326578)
4955,101,7.99457660812528,46.3254163098924,0.328745260567755,NaN,True,3437609836,false,0.999053028955217,264_0,NaN,NaN,NaN,255,0,0,16.4372630283877,POINT (7.994577 46.325416)
4956,99,7.99487590812573,46.324830309892,0,-1,False,443808370,false,0.999118902927705,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.994876 46.32483)
4957,105,7.99669190812712,46.3270494098926,0.277986767769806,NaN,True,254997603,false,0.99823291010641,264_0,NaN,NaN,NaN,255,0,0,13.8993383884903,POINT (7.996692 46.327049)
4958,73,7.99379240812419,46.3265379098931,0.270583624097325,NaN,True,2413975780,false,0.998791421773374,264_0,NaN,NaN,NaN,255,0,0,13.5291812048663,POINT (7.993792 46.326538)
4959,156,7.99811260812839,46.3279334098926,0.244480699707921,NaN,True,443811747,false,0.997437827737785,264_0,NaN,NaN,NaN,255,0,0,12.2240349853961,POINT (7.998113 46.327933)
4960,75,7.99607430812596,46.3291528098937,0.41148727123661,NaN,True,2413974313,false,0.997228717027228,264_0,NaN,NaN,NaN,255,0,0,20.5743635618305,POINT (7.996074 46.329153)
4961,76,7.99761500812772,46.328536909893,0.367774879483069,NaN,True,5959218194,false,0.997338088926603,264_0,NaN,NaN,NaN,255,0,0,18.3887439741534,POINT (7.997615 46.328537)
4962,77,7.99815110812835,46.3282862098928,0,-1,False,2413974300,false,0.99738852342364,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.998151 46.328286)
4963,78,7.99799330812824,46.3280520098927,0,-1,False,2413974292,false,0.997420723371375,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.997993 46.328052)
4964,87,7.99872020812906,46.3278209098924,0,-1,False,2413974289,false,0.997219867591885,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.99872 46.327821)
4965,79,8.00350750813434,46.3267573098907,0.294771959990665,NaN,True,443811753,false,0.996565805292749,264_0,NaN,NaN,NaN,255,0,0,14.7385979995332,POINT (8.003508 46.326757)
4966,81,8.00482180813571,46.3268023098904,0,-1,False,4569396111,false,0.996512530321604,264_0,NaN,NaN,NaN,255,0,0,0,POINT (8.004822 46.326802)
4967,82,8.00211300813289,46.326701309891,0.258394358289874,NaN,True,1976199350,false,0.996662668923883,264_0,NaN,NaN,NaN,255,0,0,12.9197179144937,POINT (8.002113 46.326701)
4968,84,8.00503750813602,46.3264637098902,0,-1,False,4569396110,false,0.996490819986123,264_0,NaN,NaN,NaN,255,0,0,0,POINT (8.005038 46.326464)
4969,80,8.00167900813221,46.3276139098915,0,-1,False,2340702511,false,0.996862253647736,264_0,NaN,NaN,NaN,255,0,0,0,POINT (8.001679 46.327614)
4970,83,7.99895710812932,46.3277770098923,0,-1,False,4569396109,false,0.997134873766303,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.998957 46.327777)
4971,85,7.99896710812935,46.3276730098923,0.190238207149446,NaN,True,5260724574,false,0.997096829967122,264_0,NaN,NaN,NaN,255,0,0,9.51191035747232,POINT (7.998967 46.327673)
4972,151,8.00647286687492,46.3269388926234,0.068697909140509,-1,True,NaN,false,0.996425608858655,264_0,NaN,NaN,NaN,255,0,0,3.43489545702545,POINT (8.006473 46.326939)
4973,152,8.00659110813742,46.3274592098902,0.226554175266203,NaN,True,4569396113,false,0.996400000409282,264_0,NaN,NaN,NaN,255,0,0,11.3277087633101,POINT (8.006591 46.327459)
4974,155,8.00994500814101,46.3271967098892,0,-1,False,3437609880,false,0.996363173689645,264_0,NaN,NaN,NaN,255,0,0,0,POINT (8.009945 46.327197)
4975,154,8.01019430814134,46.326920209889,0.120025963389743,-1,True,NaN,false,0.996357624294479,264_0,NaN,NaN,NaN,255,0,0,6.00129816948715,POINT (8.010194 46.32692)
4976,86,7.99898570812942,46.3274794098922,0,-1,False,5260724569,false,0.99703124529925,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.998986 46.327479)
4977,88,7.99897980812955,46.3269017098919,0,-1,False,4569396107,false,0.996835847283459,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.99898 46.326902)
4978,89,7.99935210812994,46.3269001098918,0,-1,False,4569396106,false,0.99675175739495,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.999352 46.3269)
4979,90,7.99887348406933,46.326902177209,0.0776835706151479,-1,True,NaN,false,0.996835035661064,264_0,NaN,NaN,NaN,255,0,0,3.88417853075739,POINT (7.998873 46.326902)
4980,139,7.99934200813004,46.3264709098916,0.376571218326164,NaN,True,2413975792,false,0.996611345594505,264_0,NaN,NaN,NaN,255,0,0,18.8285609163082,POINT (7.999342 46.326471)
4981,138,7.99945130813015,46.3264622098916,0,-1,False,301457396,false,0.996590553385382,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.999451 46.326462)
4982,94,8.00015163060047,46.3249778531132,0.0935496879747734,-1,True,NaN,false,0.996142960616307,264_0,NaN,NaN,NaN,255,0,0,4.67748439873867,POINT (8.000152 46.324978)
4983,95,7.99832970812942,46.324595809891,0.38238863204489,NaN,True,3437609843,false,0.995841945253709,264_0,NaN,NaN,NaN,255,0,0,19.1194316022445,POINT (7.99833 46.324596)
4984,96,8.00020440813129,46.3249996098907,0,-1,False,3895855567,false,0.996154608161739,264_0,NaN,NaN,NaN,255,0,0,0,POINT (8.000204 46.325)
4985,98,7.995060308126,46.3245216098918,0.266371640194094,NaN,True,2413979024,false,0.999154285988049,264_0,NaN,NaN,NaN,255,0,0,13.3185820097047,POINT (7.99506 46.324522)
4986,100,7.99542230812652,46.3239153098914,0,-1,False,443808369,false,0.99922692340877,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.995422 46.323915)
4987,103,7.99576730270921,46.323325824043,0.0755112849048781,-1,True,NaN,false,0.999220144177156,264_0,NaN,NaN,NaN,255,0,0,3.7755642452439,POINT (7.995767 46.323326)
4988,110,7.98973021596999,46.3230588447332,0.166861399818722,-1,True,NaN,false,0.999035664192777,264_0,NaN,NaN,NaN,255,0,0,8.34306999093612,POINT (7.98973 46.323059)
4989,111,7.98996570812097,46.3231268098924,0,-1,False,7994680573,false,0.999049706281166,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.989966 46.323127)
4990,113,7.99003840812114,46.3227375098922,0,-1,False,5258615469,false,0.999113650216664,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.990038 46.322738)
4991,118,7.99029160812152,46.3222661098919,0,-1,False,5258615494,false,0.999236395978745,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.990292 46.322266)
4992,146,7.99042270812153,46.3227986098921,0.304751012704235,-1,True,NaN,false,0.999101868766782,264_0,NaN,NaN,NaN,255,0,0,15.2375506352118,POINT (7.990423 46.322799)
4993,135,7.99011822451701,46.323467716543,0.130364604132101,-1,True,NaN,false,0.99902054034377,264_0,NaN,NaN,NaN,255,0,0,6.51823020660503,POINT (7.990118 46.323468)
4994,117,7.98943330812054,46.3225859098923,0,-1,False,5258615458,false,0.999229300625924,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.989433 46.322586)
4995,116,7.98942129394563,46.3225892973581,0.0740585716396846,-1,True,NaN,false,0.999229206426418,264_0,NaN,NaN,NaN,255,0,0,3.70292858198423,POINT (7.989421 46.322589)
4996,128,7.99028829942726,46.3221455349963,0.124336789348146,-1,True,NaN,false,0.999219166603269,264_0,NaN,NaN,NaN,255,0,0,6.21683946740732,POINT (7.990288 46.322146)
4997,129,7.98972920812103,46.3218260098919,0,-1,False,9343784257,false,0.99912360139596,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.989729 46.321826)
4998,119,7.99062920812163,46.3232853098923,0.209800519331652,-1,True,NaN,false,0.999543342188645,264_0,NaN,NaN,NaN,255,0,0,10.4900259665826,POINT (7.990629 46.323285)
4999,120,7.9906748081217,46.3232177098923,0,-1,False,7994680576,false,0.999545557113611,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.990675 46.323218)
5000,121,7.99129110812231,46.3233450098922,0,-1,False,2340693428,false,0.999558736004032,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.991291 46.323345)
5001,122,7.99114680812208,46.3236788098924,0.18469423218706,NaN,True,60821290,false,0.999623683838902,264_0,NaN,NaN,NaN,255,0,0,9.23471160935299,POINT (7.991147 46.323679)
5002,148,7.9916888081226,46.3239111098924,0,-1,False,60821295,false,0.999846958509042,264_0,NaN,NaN,NaN,255,0,0,0,POINT (7.991689 46.323911)
5003,144,7.98842313780828,46.3216311414809,0.113095015784671,-1,True,66,false,0.99887541404715,264_0,NaN,NaN,264,255,0,0,5.65475078923356,POINT (7.988423 46.321631)
5004,141,7.98816668631708,46.3212207334009,0.0696935094396365,-1,True,NaN,false,0.998868702883067,264_0,NaN,NaN,NaN,255,0,0,3.48467547198182,POINT (7.988167 46.321221)
5005,149,7.99220473605753,46.3240568941459,0.201210005662939,-1,True,NaN,false,0.999971941991592,264_0,NaN,NaN,NaN,255,0,0,10.0605002831469,POINT (7.992205 46.324057)
5006,150,7.99231927176534,46.324089257742,0.194499923683774,-1,True,NaN,true,1,264_0,NaN,NaN,NaN,105,204,164,196.747736991579,POINT (7.992319 46.324089)
5007,0,7.98490410811744,46.3155861098901,0.284034521655743,NaN,True,4569382449,false,0.998936898965727,265_0,NaN,NaN,NaN,255,0,0,14.2017260827872,POINT (7.984904 46.315586)
5008,1,7.98480710811728,46.3158462098903,0,-1,False,4569382448,false,0.998947699993616,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.984807 46.315846)
5009,2,7.98431526417726,46.315773792787,0.0793366299600663,-1,True,NaN,false,0.998971041444708,265_0,NaN,NaN,NaN,255,0,0,3.96683149800332,POINT (7.984315 46.315774)
5010,3,7.98516820811762,46.3160103098903,0,-1,False,4569424150,false,0.998937768462235,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.985168 46.31601)
5011,74,7.98397800811643,46.3157219098904,0,-1,False,4569378400,false,0.998989755232639,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.983978 46.315722)
5012,16,7.98449247323611,46.3162495254284,0.190075736686181,-1,True,NaN,false,0.998916553203054,265_0,NaN,NaN,NaN,255,0,0,9.50378683430905,POINT (7.984492 46.31625)
5013,75,7.98386350811624,46.3160437098906,0,-1,False,4569378409,false,0.998981250625068,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.983864 46.316044)
5014,76,7.98307470811552,46.3155829098906,0,-1,False,5260803987,false,0.999056291433417,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.983075 46.315583)
5015,4,7.98471910563535,46.3176270403397,0.212455000608592,NaN,True,NaN,false,0.997152534289737,265_0,NaN,NaN,NaN,255,0,0,10.6227500304296,POINT (7.984719 46.317627)
5016,5,7.98519450811718,46.3179327098912,0,-1,False,316039351,false,0.997166066293464,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.985195 46.317933)
5017,6,7.98473220811662,46.3182689098915,0,-1,False,255619749,false,0.997105376431382,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.984732 46.318269)
5018,7,7.98539510811762,46.3170010098907,0,-1,False,3438241174,false,0.997044422759761,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.985395 46.317001)
5019,8,7.98599420811875,46.3149329098895,0,-1,False,4569382453,false,0.998796073965475,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.985994 46.314933)
5020,10,7.98449363852647,46.3181098284964,0.0999263356295104,-1,True,NaN,false,0.997102127187681,265_0,NaN,NaN,NaN,255,0,0,4.99631678147552,POINT (7.984494 46.31811)
5021,11,7.98405930811577,46.3188543098919,0,-1,False,2198128742,false,0.996904768270994,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.984059 46.318854)
5022,14,7.98525500811757,46.3166450098905,0.224914975022589,NaN,True,4569378418,false,0.997010537746487,265_0,NaN,NaN,NaN,255,0,0,11.2457487511294,POINT (7.985255 46.316645)
5023,26,7.98588890811865,46.3148807098895,0,-1,False,7064466693,false,0.998819459106561,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.985889 46.314881)
5024,79,7.98585892925888,46.3150513363368,0.068175728179094,-1,True,NaN,false,0.998794616582766,265_0,NaN,NaN,NaN,255,0,0,3.4087864089547,POINT (7.985859 46.315051)
5025,13,7.98291710811424,46.3202423098929,0,-1,False,294514329,false,0.996790434998571,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.982917 46.320242)
5026,67,7.98332710811501,46.3188521098921,0.182868775205841,NaN,True,3239198205,false,0.99684657835149,265_0,NaN,NaN,NaN,255,0,0,9.14343876029203,POINT (7.983327 46.318852)
5027,12,7.98381290811563,46.3183848098917,0,-1,False,3239198197,false,0.996820293468437,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.983813 46.318385)
5028,73,7.98389310811575,46.3182236098916,0.118969207241951,-1,True,NaN,false,0.996817416615339,265_0,NaN,NaN,NaN,255,0,0,5.94846036209753,POINT (7.983893 46.318224)
5029,66,7.98322653769543,46.3186902296475,0.121624032864716,-1,True,NaN,false,0.996833317686827,265_0,NaN,NaN,NaN,255,0,0,6.08120164323579,POINT (7.983227 46.31869)
5030,64,7.98151220811263,46.3208014098935,0.293998465607985,NaN,True,2340686212,false,0.996719215757235,265_0,NaN,NaN,NaN,255,0,0,14.6999232803993,POINT (7.981512 46.320801)
5031,15,7.98477140250852,46.3167449669812,0.188932957131378,-1,True,NaN,false,0.996989578319275,265_0,NaN,NaN,NaN,255,0,0,9.44664785656888,POINT (7.984771 46.316745)
5032,23,7.98668640811971,46.3139677098889,0.301545259069541,NaN,True,2796405500,false,0.9987501515459,265_0,NaN,NaN,NaN,255,0,0,15.0772629534771,POINT (7.986686 46.313968)
5033,24,7.98526560811807,46.3145733098895,0.341456542848327,NaN,True,2354728821,false,0.999063091730687,265_0,NaN,NaN,NaN,255,0,0,17.0728271424163,POINT (7.985266 46.314573)
5034,65,7.98291246941476,46.3186086965812,0.108610143732295,-1,True,NaN,false,0.996829739124583,265_0,NaN,NaN,NaN,255,0,0,5.43050718661473,POINT (7.982912 46.318609)
5035,17,7.9846825619024,46.3167633293002,0.23374056587741,-1,True,NaN,false,0.996987448438595,265_0,NaN,NaN,NaN,255,0,0,11.6870282938705,POINT (7.984683 46.316763)
5036,18,7.98645590811997,46.3118138098879,0.357215067557098,NaN,True,2801379565,false,0.997090751418458,265_0,NaN,NaN,NaN,255,0,0,17.8607533778549,POINT (7.986456 46.311814)
5037,19,7.98619080811977,46.3115271098879,0,-1,False,2801379576,false,0.997107988013808,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.986191 46.311527)
5038,21,7.98529930811921,46.3098926098873,0,-1,False,2801379662,false,0.997229616848812,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.985299 46.309893)
5039,20,7.97993730811338,46.3106900098891,0,-1,False,730515601,false,0.996169506192782,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.979937 46.31069)
5040,36,7.97979110811322,46.3107096098891,0,-1,False,2940504065,false,0.996173299756184,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.979791 46.31071)
5041,42,7.97988380811327,46.3109017098892,0.25983477365575,NaN,True,2801379408,false,0.996161578149934,265_0,NaN,NaN,NaN,255,0,0,12.9917386827875,POINT (7.979884 46.310902)
5042,22,7.98340660811801,46.3065929098862,0,-1,False,2801379148,false,0.996853419863134,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.983407 46.306593)
5043,56,7.98664690812068,46.3096948098869,0.397627658600136,NaN,True,2795174813,false,0.997147736662965,265_0,NaN,NaN,NaN,255,0,0,19.8813829300068,POINT (7.986647 46.309695)
5044,55,7.98343220811716,46.310290409888,0.2947001530204,NaN,True,4646118028,false,0.997638753678805,265_0,NaN,NaN,NaN,255,0,0,14.73500765102,POINT (7.983432 46.31029)
5045,58,7.98138390811522,46.3093813098881,0,-1,False,275931666,false,0.996576849697,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.981384 46.309381)
5046,94,7.98370690811834,46.3065575098861,0.314597465091625,NaN,True,2801379156,false,0.996839088100832,265_0,NaN,NaN,NaN,255,0,0,15.7298732545812,POINT (7.983707 46.306558)
5047,90,7.97964130811313,46.310406809889,0.0754831323762206,-1,True,2940504066,false,0.996169874339811,265_0,NaN,NaN,NaN,255,0,0,3.77415661881103,POINT (7.979641 46.310407)
5048,37,7.97786590811114,46.3109277098897,0,-1,False,6831548834,false,0.996240086000486,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.977866 46.310928)
5049,49,7.98320030811675,46.3109687098884,0,-1,False,4646118027,false,0.99789373446359,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.9832 46.310969)
5050,57,7.98096410811478,46.3093544098882,0.347507967411865,NaN,True,2940511942,false,0.99656248657262,265_0,NaN,NaN,NaN,255,0,0,17.3753983705933,POINT (7.980964 46.309354)
5051,25,7.98441080811725,46.3141878098896,0,-1,False,60025629,false,0.999312395542877,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.984411 46.314188)
5052,27,7.98416040811702,46.3140823098896,0,-1,False,60025626,false,0.999431391919059,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.98416 46.314082)
5053,28,7.98376880811667,46.3138424098895,0.274366770613962,NaN,True,2795947890,false,0.999559268547055,265_0,NaN,NaN,NaN,255,0,0,13.7183385306981,POINT (7.983769 46.313842)
5054,29,7.98310550811583,46.31438320989,0,-1,False,2795947891,true,1,265_0,NaN,NaN,NaN,105,204,164,196.747736991579,POINT (7.983106 46.314383)
5055,52,7.98354419562316,46.3121240697432,0.118970517019386,-1,True,NaN,false,0.998310637668989,265_0,NaN,NaN,NaN,255,0,0,5.94852585096931,POINT (7.983544 46.312124)
5056,30,7.9830894081158,46.3144406098901,0.284481754504909,NaN,True,2795947888,false,0.999967484549428,265_0,NaN,NaN,NaN,255,0,0,14.2240877252455,POINT (7.983089 46.314441)
5057,70,7.98269180811513,46.3155240098907,0,-1,False,60025643,false,0.99909268325317,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.982692 46.315524)
5058,50,7.98316420811646,46.3120140098889,0,-1,False,2796405271,false,0.998217875027141,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.983164 46.312014)
5059,81,7.98223676861518,46.3154522332554,0.119263047825073,-1,True,NaN,false,0.999031420858573,265_0,NaN,NaN,NaN,255,0,0,5.96315239125367,POINT (7.982237 46.315452)
5060,71,7.98134840811339,46.3168830098916,0,-1,False,2795173539,false,0.998707365223478,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.981348 46.316883)
5061,31,7.9800334081129,46.3131602098902,0.319689661723281,NaN,True,2795947893,false,0.997468996850502,265_0,NaN,NaN,NaN,255,0,0,15.9844830861641,POINT (7.980033 46.31316)
5062,32,7.98032400811328,46.31280850989,0,-1,False,2795947894,false,0.997487350374514,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.980324 46.312809)
5063,34,7.98200230811518,46.3122594098893,0,-1,False,2801379270,false,0.997568164139987,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.982002 46.312259)
5064,33,7.97983060811302,46.3117236098896,0,-1,False,6832179020,false,0.996766458498383,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.979831 46.311724)
5065,35,7.97966250811277,46.3120124098898,0.355638334042719,NaN,True,6832179024,false,0.996750582400508,265_0,NaN,NaN,NaN,255,0,0,17.7819167021359,POINT (7.979663 46.312012)
5066,51,7.98214940811541,46.3119233098891,0.254000248052344,NaN,True,2796405277,false,0.997718737196168,265_0,NaN,NaN,NaN,255,0,0,12.7000124026172,POINT (7.982149 46.311923)
5067,39,7.97725020811055,46.3106771098897,0,-1,False,5260804337,false,0.996098368104687,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.97725 46.310677)
5068,40,7.97742680811079,46.3104470098895,0.357957674805303,NaN,True,5260804336,false,0.996078387179724,265_0,NaN,NaN,NaN,255,0,0,17.8978837402651,POINT (7.977427 46.310447)
5069,41,7.97565080810867,46.3114997098905,0,-1,False,3438206622,false,0.995569161718709,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.975651 46.3115)
5070,38,7.9774811081106,46.3114767098901,0.24884175539701,NaN,True,6831548840,false,0.995212876449991,265_0,NaN,NaN,NaN,255,0,0,12.4420877698505,POINT (7.977481 46.311477)
5071,43,7.97720860811019,46.3120219098904,0.200054256750192,NaN,True,2614942035,false,0.995243908858063,265_0,NaN,NaN,NaN,255,0,0,10.0027128375096,POINT (7.977209 46.312022)
5072,44,7.97717370811014,46.3120636098904,0,-1,False,2614942038,false,0.995246982301501,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.977174 46.312064)
5073,53,7.97749910811086,46.3104714098896,0,-1,False,6831579815,false,0.996076947741027,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.977499 46.310471)
5074,63,7.9759985744027,46.3120274849233,0.33158833440418,NaN,True,NaN,false,0.995408700095231,265_0,NaN,NaN,NaN,255,0,0,16.579416720209,POINT (7.975999 46.312027)
5075,54,7.97777245919773,46.3107565486177,0.182633250853016,-1,True,NaN,false,0.996065656005259,265_0,NaN,NaN,NaN,255,0,0,9.1316625426508,POINT (7.977772 46.310757)
5076,45,7.97667590810966,46.3118539098905,0,-1,False,6814780858,false,0.995312754161713,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.976676 46.311854)
5077,46,7.97615110810884,46.3129962098912,0,-1,False,6832179055,false,0.995125195855011,265_0,NaN,NaN,NaN,255,0,0,0,POINT (7.976151 46.312996)
5078,60,7.97726650810986,46.3136501098912,0.217951726756208,NaN,True,2354712129,false,0.994973438061597,265_0,NaN,NaN,NaN,255,0,0,10.8975863378104,POINT (7.977267 46.31365)
5079,59,7.97746227583652,46.3134992928223,0.293888587726137,NaN,True,NaN,false,0.994964965585168,265_0,NaN,NaN,NaN,255,0,0,14.6944293863069,POINT (7.977462 46.313499)
